Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/result/5482ce31-b844-4562-b729-a62ac563643b,1,0,16.239737000432797,16.239737000432797,16.239737000432797,16.239737000432797,161.0,0.008487397916792296,0.0,16,16,16,16,16,16,16,16,16,16,16
GET,/result/56489eb7-6c41-4e9d-80b0-984e9f5732bd,1,0,22.256481999647804,22.256481999647804,22.256481999647804,22.256481999647804,16.0,0.008487397916792296,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/result/5972d2d7-1c6c-4dde-96cf-5af4a047fab0,1,0,22.52239000154077,22.52239000154077,22.52239000154077,22.52239000154077,16.0,0.008487397916792296,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/result/5b9772df-4b1a-4370-8f43-1be9a92e78fe,1,0,628.9933000007295,628.9933000007295,628.9933000007295,628.9933000007295,16.0,0.008487397916792296,0.0,630,630,630,630,630,630,630,630,630,630,630
GET,/result/63097549-63ab-4883-86c8-1547e95ec5d5,1,0,25.148298998828977,25.148298998828977,25.148298998828977,25.148298998828977,16.0,0.008487397916792296,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/result/643340d9-14e7-4a39-b722-3ca3ad18f99b,1,0,16.171669001778355,16.171669001778355,16.171669001778355,16.171669001778355,16.0,0.008487397916792296,0.0,16,16,16,16,16,16,16,16,16,16,16
GET,/result/67f61957-0889-4677-9258-001d3d916450,1,0,16.335962998709874,16.335962998709874,16.335962998709874,16.335962998709874,16.0,0.008487397916792296,0.0,16,16,16,16,16,16,16,16,16,16,16
GET,/result/68922202-8210-4320-a1b3-182cc2e6a3e9,1,0,25.498177001281874,25.498177001281874,25.498177001281874,25.498177001281874,16.0,0.008487397916792296,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/result/6d06a2a1-cf21-48bc-9c94-496a07ac77f1,1,0,26.307134998205584,26.307134998205584,26.307134998205584,26.307134998205584,16.0,0.008487397916792296,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/result/6d42631f-887b-495b-b854-20428ed22dbc,1,0,24.752706001891056,24.752706001891056,24.752706001891056,24.752706001891056,16.0,0.008487397916792296,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/result/6fb8c17f-ec60-4232-b51d-0cd14bef96ca,1,0,28.17282900286955,28.17282900286955,28.17282900286955,28.17282900286955,16.0,0.008487397916792296,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/result/73faa802-d7aa-4d78-8a17-3b1621683bee,1,0,16.53143700241344,16.53143700241344,16.53143700241344,16.53143700241344,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/794be7ba-e1a8-4a27-8190-6817d59d215c,1,0,17.752379997546086,17.752379997546086,17.752379997546086,17.752379997546086,16.0,0.008487397916792296,0.0,18,18,18,18,18,18,18,18,18,18,18
GET,/result/79d6c29c-cce7-44ce-94a4-e0423c00d4cf,1,0,25.80195799964713,25.80195799964713,25.80195799964713,25.80195799964713,16.0,0.008487397916792296,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/result/79e5f268-ed98-46ff-b540-d7a36b3ad490,1,0,16.83772899923497,16.83772899923497,16.83772899923497,16.83772899923497,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/7c0667c7-141c-4a6a-aaac-39194b50773a,1,0,34.663153001019964,34.663153001019964,34.663153001019964,34.663153001019964,16.0,0.008487397916792296,0.0,35,35,35,35,35,35,35,35,35,35,35
GET,/result/8099312f-6f4b-4bb6-9955-0a41a626af25,1,0,17.906264001794625,17.906264001794625,17.906264001794625,17.906264001794625,16.0,0.008487397916792296,0.0,18,18,18,18,18,18,18,18,18,18,18
GET,/result/87e5a587-e496-4fde-8631-234e9290961a,1,0,16.391716002544854,16.391716002544854,16.391716002544854,16.391716002544854,16.0,0.008487397916792296,0.0,16,16,16,16,16,16,16,16,16,16,16
GET,/result/88b4edb8-ddea-485d-8b7e-b6c1c6d4f09e,1,0,28.790550997655373,28.790550997655373,28.790550997655373,28.790550997655373,16.0,0.008487397916792296,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/result/8c78fa27-6848-4438-988f-f406f072c369,1,0,29.902020000008633,29.902020000008633,29.902020000008633,29.902020000008633,16.0,0.008487397916792296,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/result/90f5579d-5859-444c-83f1-a83220511362,1,0,24.013410999032203,24.013410999032203,24.013410999032203,24.013410999032203,16.0,0.008487397916792296,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/result/9823a83a-f141-4956-a434-1c3fe24a1ec6,1,0,16.660943001625128,16.660943001625128,16.660943001625128,16.660943001625128,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/9980a40d-490c-4847-b052-7e42ce93ecec,1,0,16.746436998801073,16.746436998801073,16.746436998801073,16.746436998801073,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/9992c895-d818-4486-a43c-e619a4f86993,1,0,21.992066001985222,21.992066001985222,21.992066001985222,21.992066001985222,16.0,0.008487397916792296,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/result/99e56e6d-226b-431f-b4fa-8690514ae685,1,0,16.757679000875214,16.757679000875214,16.757679000875214,16.757679000875214,16.0,0.008487397916792296,0.0,17,17,17,17,17,17,17,17,17,17,17
GET,/result/99e76077-357b-446a-90b6-ea41fa5da292,1,0,111.83515099764918,111.83515099764918,111.83515099764918,111.83515099764918,16.0,0.008487397916792296,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/result/9a1379d9-d41f-4285-b943-5fdb2ad59a95,1,0,110.03356800210895,110.03356800210895,110.03356800210895,110.03356800210895,16.0,0.008487397916792296,0.0,110,110,110,110,110,110,110,110,110,110,110
