Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1728475715,5,,Aggregated,3.200000,0.000000,30,31,39,46,90,350,850,1500,1600,1600,1600,195,0,30,76.85953368211183,16.187018998607527,1578.4757750006975,33.63076923076923
1728475716,5,,Aggregated,3.200000,0.000000,30,31,39,45,90,350,850,1500,1600,1600,1600,198,0,30,76.21652534349649,16.187018998607527,1578.4757750006975,33.707070707070706
1728475717,5,,Aggregated,3.200000,0.000000,30,31,37,45,88,340,690,940,1600,1600,1600,202,0,30,75.33988942580409,16.187018998607527,1578.4757750006975,34.41089108910891
1728475718,5,,Aggregated,3.300000,0.000000,30,31,37,45,88,340,690,940,1600,1600,1600,205,0,30,74.570114941552,16.187018998607527,1578.4757750006975,34.30731707317073
1728475719,5,,Aggregated,3.400000,0.000000,30,32,37,45,90,340,690,940,1600,1600,1600,208,0,30,74.6288715000936,16.187018998607527,1578.4757750006975,34.37019230769231
1728475720,5,,Aggregated,3.300000,0.000000,30,32,37,44,88,340,690,940,1600,1600,1600,211,0,30,73.93420515173685,16.187018998607527,1578.4757750006975,34.27014218009479
1728475721,5,,Aggregated,3.000000,0.000000,30,31,37,45,88,340,690,940,1600,1600,1600,215,0,30,73.12648459542393,16.187018998607527,1578.4757750006975,34.4046511627907
1728475723,5,,Aggregated,3.000000,0.000000,30,31,36,44,88,340,690,940,1600,1600,1600,218,0,30,72.35006110558052,16.187018998607527,1578.4757750006975,34.15137614678899
1728475724,5,,Aggregated,3.100000,0.000000,30,32,37,45,88,340,690,940,1600,1600,1600,220,0,30,72.09776818189394,16.187018998607527,1578.4757750006975,34.29545454545455
1728475763,5,,Aggregated,3.100000,0.000000,30,32,39,45,96,330,690,940,1600,1600,1600,224,0,30,72.42235180366866,16.187018998607527,1578.4757750006975,34.27232142857143
